Supermarket,Product_ID,Price
AEON,P000000816,39.9
PARKNSHOP,P000003047,44.1
WATSONS,P000003047,39.9
AEON,P000003047,30.7
WELLCOME,P000001758,46.9
PARKNSHOP,P000001758,51.2
JASONS,P000001758,46.9
WATSONS,P000001758,46.9
MANNINGS,P000001758,46.9
AEON,P000001758,38.6
PARKNSHOP,P000003179,27.9
PARKNSHOP,P000001656,26.8
WELLCOME,P000002686,26
PARKNSHOP,P000002686,32.5
JASONS,P000002686,28.3
WATSONS,P000002686,26.9
WATSONS,P000002714,89
MANNINGS,P000002714,79
PARKNSHOP,P000004901,49.9
WATSONS,P000004902,19.9
PARKNSHOP,P000004903,104.9
WATSONS,P000004903,104.9
WELLCOME,P000000979,57
PARKNSHOP,P000000979,61.8
JASONS,P000000979,57
WATSONS,P000000979,56.9
AEON,P000000979,52.5
WELLCOME,P000004904,28
PARKNSHOP,P000004904,29.2
JASONS,P000004904,28
WELLCOME,P000004905,38
PARKNSHOP,P000004905,38
JASONS,P000004905,38
WATSONS,P000004905,38
WELLCOME,P000003478,53
PARKNSHOP,P000003478,39.9
JASONS,P000003478,47.3
WATSONS,P000003478,30.8
PARKNSHOP,P000004906,39.9
WATSONS,P000004906,35.4
PARKNSHOP,P000004907,45.9
WATSONS,P000004907,45.9
PARKNSHOP,P000004908,45.9
WATSONS,P000004908,45.9
MANNINGS,P000004908,35.7
WELLCOME,P000002780,40
PARKNSHOP,P000002780,40.9
JASONS,P000002780,40
AEON,P000002780,35.9
PARKNSHOP,P000002782,32.9
WATSONS,P000002782,29.9
PARKNSHOP,P000002784,35.9
WATSONS,P000003326,35.9
MANNINGS,P000003326,36.1
PARKNSHOP,P000003325,20.9
MANNINGS,P000002669,129.6
WATSONS,P000002823,89
MANNINGS,P000002823,89
AEON,P000002823,89
MANNINGS,P000002822,89
WELLCOME,P000000724,26
PARKNSHOP,P000000724,25.6
JASONS,P000000724,26
WATSONS,P000000724,25.9
WELLCOME,P000003330,36
PARKNSHOP,P000003330,35.9
JASONS,P000003330,36
WATSONS,P000003330,32.3
MANNINGS,P000003330,35.9
AEON,P000003330,29
WELLCOME,P000003331,28.4
PARKNSHOP,P000003331,31.9
JASONS,P000003331,32
WATSONS,P000003331,25.8
MANNINGS,P000003331,31.9
AEON,P000003331,34.8
WELLCOME,P000003332,35
PARKNSHOP,P000003332,36.9
JASONS,P000003332,35
WATSONS,P000003332,37
WELLCOME,P000003333,36
PARKNSHOP,P000003333,39.2
JASONS,P000003333,31.2
WATSONS,P000003333,35.9
MANNINGS,P000003333,28.8
WELLCOME,P000003334,37
PARKNSHOP,P000003334,29.3
JASONS,P000003334,39.7
WATSONS,P000003334,36.9
WELLCOME,P000003335,40
PARKNSHOP,P000003335,39.9
JASONS,P000003335,31.9
WATSONS,P000003335,39.9
MANNINGS,P000003335,39.9
PARKNSHOP,P000003145,33.9
WATSONS,P000003145,33.9
PARKNSHOP,P000003208,22.9
WATSONS,P000003208,22.9
MANNINGS,P000003208,22.9
PARKNSHOP,P000003209,29.9
WATSONS,P000003209,29.9
MANNINGS,P000003209,29.9
PARKNSHOP,P000003207,10.1
WATSONS,P000003207,12.9
MANNINGS,P000003207,12.9
PARKNSHOP,P000003023,19.9
AEON,P000003023,19.9
AEON,P000003146,7.6
PARKNSHOP,P000002373,28.9
MANNINGS,P000002373,31.2
PARKNSHOP,P000002792,32.9
WATSONS,P000002792,35.1
MANNINGS,P000002792,32.9
PARKNSHOP,P000003141,28.9
WATSONS,P000003141,23.4
MANNINGS,P000003141,28.9
PARKNSHOP,P000003151,27.9
WATSONS,P000003151,27.9
MANNINGS,P000003151,27.9
PARKNSHOP,P000002842,18
WATSONS,P000002842,21.5
MANNINGS,P000002842,21.5
PARKNSHOP,P000002843,33.9
WATSONS,P000002843,33.9
MANNINGS,P000002843,33.9
PARKNSHOP,P000002841,26.9
WATSONS,P000002841,26.9
MANNINGS,P000002841,26.9
WELLCOME,P000003339,17.7
JASONS,P000003339,23
WELLCOME,P000003336,30
PARKNSHOP,P000003336,29.9
JASONS,P000003336,30
WATSONS,P000003336,29.9
WELLCOME,P000003337,30
PARKNSHOP,P000003337,29.9
JASONS,P000003337,30
WATSONS,P000003337,29.9
MANNINGS,P000003337,29.9
PARKNSHOP,P000003150,40
WATSONS,P000003150,40
MANNINGS,P000003150,40
PARKNSHOP,P000003513,19.5
WATSONS,P000003513,24
PARKNSHOP,P000003143,30
WATSONS,P000003143,26.2
MANNINGS,P000003143,30
WELLCOME,P000001591,23.1
PARKNSHOP,P000001591,26.9
JASONS,P000001591,21.1
WATSONS,P000001591,24.1
AEON,P000001591,26.9
WATSONS,P000003144,28.9
WELLCOME,P000004485,16.9
JASONS,P000004485,16.9
MANNINGS,P000002973,29.9
AEON,P000002973,35.9
PARKNSHOP,P000002972,35.6
MANNINGS,P000002972,45.9
PARKNSHOP,P000001866,23.9
WATSONS,P000001866,22.9
AEON,P000001866,22.9
WELLCOME,P000001842,11.9
JASONS,P000001842,15
WATSONS,P000001842,14.9
AEON,P000001842,12.4
WELLCOME,P000003147,50
PARKNSHOP,P000003147,29.9
JASONS,P000003147,38.8
AEON,P000003147,25.1
PARKNSHOP,P000002594,26
AEON,P000000054,10.7
WELLCOME,P000001939,22
PARKNSHOP,P000001939,25
JASONS,P000001939,19.4
AEON,P000001939,21.2
PARKNSHOP,P000002375,12.9
AEON,P000002375,11.1
WELLCOME,P000002374,13
PARKNSHOP,P000002374,12.9
JASONS,P000002374,13
WATSONS,P000002374,16.9
AEON,P000002374,11.6
WELLCOME,P000002944,22.3
PARKNSHOP,P000002944,24.9
JASONS,P000002944,25
WATSONS,P000002944,24.9
AEON,P000002944,25
WELLCOME,P000002376,20.2
PARKNSHOP,P000002376,28.4
JASONS,P000002376,26
WATSONS,P000002376,25.9
MANNINGS,P000002376,25.9
WELLCOME,P000004484,19.4
JASONS,P000004484,16.9
WELLCOME,P000002279,11
PARKNSHOP,P000002279,10.4
JASONS,P000002279,11
WATSONS,P000002653,50.3
AEON,P000002653,50
WELLCOME,P000002654,33
PARKNSHOP,P000002654,34.5
JASONS,P000002654,33
WATSONS,P000002654,35.9
AEON,P000002654,32.9
PARKNSHOP,P000002798,82.9
MANNINGS,P000002798,77
PARKNSHOP,P000001483,85.9
WATSONS,P000001483,82.9
MANNINGS,P000001483,89.6
PARKNSHOP,P000002650,50.9
PARKNSHOP,P000002651,53.9
WATSONS,P000002651,53.5
WATSONS,P000002987,85
MANNINGS,P000002987,105.9
WELLCOME,P000002988,79
PARKNSHOP,P000002988,69.9
JASONS,P000002988,90.3
WATSONS,P000002988,79
PARKNSHOP,P000003027,85.9
WATSONS,P000003027,63.7
WELLCOME,P000002983,79
PARKNSHOP,P000002983,79
JASONS,P000002983,79
WATSONS,P000002836,59.9
WELLCOME,P000002975,60
PARKNSHOP,P000002975,60.9
JASONS,P000002975,60
WATSONS,P000002975,59.9
WELLCOME,P000002837,60
JASONS,P000002837,60
WATSONS,P000002837,59.9
MANNINGS,P000002837,38.9
MANNINGS,P000003327,43.7
WELLCOME,P000003509,66
PARKNSHOP,P000003509,78
JASONS,P000003509,57.6
WELLCOME,P000001228,80
PARKNSHOP,P000001228,78
JASONS,P000001228,80
WELLCOME,P000001925,79.6
PARKNSHOP,P000001925,78
JASONS,P000001925,81.3
WATSONS,P000001925,55
PARKNSHOP,P000003039,44.9
MANNINGS,P000003039,59.9
PARKNSHOP,P000003040,44.9
WATSONS,P000003040,59.9
MANNINGS,P000003040,59.9
PARKNSHOP,P000003190,69
WATSONS,P000003190,79
AEON,P000003190,65
WATSONS,P000003719,51.9
PARKNSHOP,P000000203,37.9
WATSONS,P000002986,67.6
MANNINGS,P000002986,62.9
WELLCOME,P000002984,57
PARKNSHOP,P000002984,69
JASONS,P000002984,69
WATSONS,P000002984,69
MANNINGS,P000002984,79.2
WELLCOME,P000003512,69
PARKNSHOP,P000003512,69
JASONS,P000003512,69
WATSONS,P000003512,69
AEON,P000003512,69
WELLCOME,P000001525,68.3
PARKNSHOP,P000001525,80
JASONS,P000001525,77
WATSONS,P000001525,67.9
MANNINGS,P000001525,67.9
WELLCOME,P000001528,77
PARKNSHOP,P000001528,80
JASONS,P000001528,77
WATSONS,P000001528,71.5
MANNINGS,P000001528,53.6
WELLCOME,P000002838,60
PARKNSHOP,P000002838,60.9
JASONS,P000002838,60
MANNINGS,P000002838,38.9
PARKNSHOP,P000003041,44.9
WATSONS,P000002957,53.2
MANNINGS,P000002957,62.9
WELLCOME,P000001527,77
PARKNSHOP,P000001527,80
JASONS,P000001527,77
WATSONS,P000001527,74.1
MANNINGS,P000001527,67.9
WELLCOME,P000001531,77
PARKNSHOP,P000001531,80
JASONS,P000001531,81.8
WATSONS,P000001531,67.9
MANNINGS,P000001531,67.9
WELLCOME,P000004108,17
PARKNSHOP,P000004108,18.5
JASONS,P000004108,20
WATSONS,P000004108,17.9
MANNINGS,P000004108,14.9
WELLCOME,P000004106,89
PARKNSHOP,P000004106,56.7
JASONS,P000004106,89
MANNINGS,P000004114,15.9
WELLCOME,P000004107,99.9
PARKNSHOP,P000004107,79.9
JASONS,P000004107,111.5
WATSONS,P000004110,52
MANNINGS,P000004113,78.7
WELLCOME,P000002599,64.9
JASONS,P000002599,50.1
MANNINGS,P000002599,44.5
WELLCOME,P000002600,32.9
JASONS,P000002600,32.9
MANNINGS,P000002600,32.9
WELLCOME,P000002598,40
JASONS,P000002598,40
PARKNSHOP,P000003477,149.9
PARKNSHOP,P000002790,40.6
PARKNSHOP,P000002825,101
WATSONS,P000002825,126
MANNINGS,P000002825,126
WELLCOME,P000001508,39
PARKNSHOP,P000001508,38.9
JASONS,P000001508,39
WELLCOME,P000001507,47.9
PARKNSHOP,P000001507,53.2
JASONS,P000001507,47.9
WATSONS,P000001507,38.7
MANNINGS,P000001507,35
WELLCOME,P000002772,37
PARKNSHOP,P000002772,39.9
JASONS,P000002772,37
WATSONS,P000002772,28.6
MANNINGS,P000002772,34
WATSONS,P000002805,42.9
AEON,P000002805,36.9
WELLCOME,P000003361,43.3
PARKNSHOP,P000003361,40
JASONS,P000003361,41
WATSONS,P000003361,44.5
PARKNSHOP,P000003360,40
WATSONS,P000003360,40.9
MANNINGS,P000003360,35.6
WELLCOME,P000001201,32
PARKNSHOP,P000001201,26.9
JASONS,P000001201,34.5
WELLCOME,P000002463,32
PARKNSHOP,P000002463,26.9
JASONS,P000002463,32
WELLCOME,P000002943,37.9
PARKNSHOP,P000002943,37.9
JASONS,P000002943,29.9
WATSONS,P000002943,35.9
MANNINGS,P000002943,33
AEON,P000002943,37.9
WATSONS,P000003718,51.9
WELLCOME,P000002773,110
PARKNSHOP,P000002773,125
JASONS,P000002773,110
WATSONS,P000002773,129
MANNINGS,P000002773,109
AEON,P000002773,134.9
WELLCOME,P000002793,20.9
JASONS,P000002793,20.8
WELLCOME,P000001595,45
JASONS,P000001595,45
PARKNSHOP,P000002824,39.9
WELLCOME,P000002795,43.8
PARKNSHOP,P000002795,49.9
JASONS,P000002795,43.8
WATSONS,P000002795,43.8
WELLCOME,P000002769,217
PARKNSHOP,P000002769,199.9
JASONS,P000002769,217
WATSONS,P000002769,218
MANNINGS,P000002769,242
PARKNSHOP,P000003257,17.9
WELLCOME,P000003258,29.5
PARKNSHOP,P000003258,32.9
JASONS,P000003258,33
WATSONS,P000003258,23.6
WELLCOME,P000002440,37
PARKNSHOP,P000002440,36.9
JASONS,P000002440,37
WATSONS,P000002440,36.9
MANNINGS,P000002440,25
WELLCOME,P000003242,37
PARKNSHOP,P000003242,36.9
JASONS,P000003242,37
WATSONS,P000003242,36.9
MANNINGS,P000003242,25
WELLCOME,P000003083,22
PARKNSHOP,P000003083,22.9
JASONS,P000003083,22
PARKNSHOP,P000001516,13.9
WATSONS,P000001516,9.9
AEON,P000001516,9.9
WELLCOME,P000002485,23
PARKNSHOP,P000002485,22.9
JASONS,P000002485,23
WATSONS,P000002485,22.9
MANNINGS,P000002485,22.9
PARKNSHOP,P000003545,79.9
WELLCOME,P000002310,9.9
JASONS,P000002310,9.9
WATSONS,P000002310,9.9
MANNINGS,P000002310,8.6
AEON,P000002310,9.9
WELLCOME,P000002318,10
JASONS,P000002318,10
AEON,P000002318,10
AEON,P000002314,8.6
AEON,P000003668,8.3
AEON,P000003667,8.4
WELLCOME,P000002326,17
PARKNSHOP,P000002326,17
JASONS,P000002326,17
WATSONS,P000002326,17
AEON,P000002326,10
WATSONS,P000003201,98
WELLCOME,P000003205,34.7
PARKNSHOP,P000003205,32.9
JASONS,P000003205,33
WATSONS,P000003205,36.9
WELLCOME,P000002277,39
PARKNSHOP,P000002277,31.1
JASONS,P000002277,39
WATSONS,P000002277,42
MANNINGS,P000002277,25.1
WATSONS,P000003204,128
MANNINGS,P000003204,150
WATSONS,P000003206,39
WATSONS,P000003203,86
MANNINGS,P000003203,86
WATSONS,P000002852,90
MANNINGS,P000002852,90
WATSONS,P000002853,125
WATSONS,P000002849,129.9
MANNINGS,P000002849,129.9
WELLCOME,P000002909,159
JASONS,P000002909,140.1
WATSONS,P000002909,102.5
MANNINGS,P000002909,174
WATSONS,P000003633,218.4
PARKNSHOP,P000003362,37.9
WATSONS,P000002911,85.5
PARKNSHOP,P000001654,29.9
WATSONS,P000001654,46.5
WELLCOME,P000001653,20.3
JASONS,P000001653,15.7
WATSONS,P000001653,18.9
WELLCOME,P000000983,33
PARKNSHOP,P000000983,32.9
JASONS,P000000983,35
WATSONS,P000000983,32.9
MANNINGS,P000000983,35.9
AEON,P000000983,27.3
PARKNSHOP,P000002908,46.3
WELLCOME,P000000947,22
PARKNSHOP,P000000947,22.9
JASONS,P000000947,22
WATSONS,P000000947,21.9
MANNINGS,P000000947,15
PARKNSHOP,P000002874,224
WATSONS,P000002874,239
WATSONS,P000003632,164.2
MANNINGS,P000003632,183
PARKNSHOP,P000002893,42
WATSONS,P000002893,45.9
PARKNSHOP,P000002877,36.9
WATSONS,P000002877,39.9
WELLCOME,P000002892,36.9
PARKNSHOP,P000002892,31.9
JASONS,P000002892,36.9
WATSONS,P000002892,31.2
WELLCOME,P000002872,36.9
PARKNSHOP,P000002872,31.9
JASONS,P000002872,29.7
WATSONS,P000002872,41.2
AEON,P000002872,36.9
WATSONS,P000001860,31.9
WATSONS,P000002876,110
MANNINGS,P000002876,110
WELLCOME,P000001589,32.9
PARKNSHOP,P000001589,36
JASONS,P000001589,32.9
WATSONS,P000001589,30.9
PARKNSHOP,P000002093,20.9
WATSONS,P000002093,19.9
MANNINGS,P000002093,19.9
WELLCOME,P000001078,29.9
PARKNSHOP,P000001078,30.9
JASONS,P000001078,29.9
WATSONS,P000001078,29.9
MANNINGS,P000001078,29.9
WATSONS,P000003456,79.9
WATSONS,P000003011,49.9
PARKNSHOP,P000003297,45.9
WATSONS,P000003012,41
MANNINGS,P000003012,41.3
WATSONS,P000001582,29.5
WELLCOME,P000001575,26.9
PARKNSHOP,P000001575,28.9
JASONS,P000001575,28.3
WATSONS,P000001575,26
MANNINGS,P000001575,26
AEON,P000001575,20.9
PARKNSHOP,P000003298,25
PARKNSHOP,P000003017,46.9
WATSONS,P000003017,37.6
WATSONS,P000003014,13.3
MANNINGS,P000003014,16.9
WATSONS,P000003571,176
PARKNSHOP,P000003572,50.8
JASONS,P000003572,52.9
WATSONS,P000003572,44.6
MANNINGS,P000003572,52.9
WATSONS,P000003576,138
MANNINGS,P000003576,121.5
PARKNSHOP,P000004898,204.5
WATSONS,P000004898,185
MANNINGS,P000004898,228
WATSONS,P000003573,54.7
MANNINGS,P000003573,40.4
WATSONS,P000003570,85
MANNINGS,P000003570,89
WATSONS,P000003569,87.1
WATSONS,P000004846,310
WATSONS,P000004844,257.9
WATSONS,P000004847,250
WATSONS,P000002670,46.6
PARKNSHOP,P000002713,13.9
WELLCOME,P000002711,16.9
PARKNSHOP,P000002711,22.9
JASONS,P000002711,14
WELLCOME,P000002666,36.9
PARKNSHOP,P000002666,36.9
JASONS,P000002666,36.9
WATSONS,P000002666,36.9
WATSONS,P000002913,59.9
MANNINGS,P000002913,59.9
WATSONS,P000004897,112
MANNINGS,P000004897,159.9
MANNINGS,P000003191,69.7
WATSONS,P000001768,65.9
WELLCOME,P000001734,11.5
JASONS,P000001734,11.5
MANNINGS,P000000735,67.9
WELLCOME,P000002647,112
JASONS,P000002647,112
WATSONS,P000002647,147.5
WELLCOME,P000001473,58.1
JASONS,P000001473,66
WELLCOME,P000002919,58
JASONS,P000002919,58
WATSONS,P000002919,57.5
WELLCOME,P000002920,61
JASONS,P000002920,50.4
WATSONS,P000002920,60.9
WELLCOME,P000002950,121
JASONS,P000002950,136.7
WELLCOME,P000001474,112
JASONS,P000001474,112
WELLCOME,P000002917,134
JASONS,P000002917,142.6
WELLCOME,P000002918,89
JASONS,P000002918,89
WATSONS,P000002918,88.9
WATSONS,P000000973,123.3
WELLCOME,P000001772,11.1
JASONS,P000001772,12.5
WELLCOME,P000001771,12.5
JASONS,P000001771,11.5
WATSONS,P000001771,13.2
WELLCOME,P000001103,16.9
PARKNSHOP,P000001103,19.4
JASONS,P000001103,16.9
WATSONS,P000001103,19.4
WELLCOME,P000001579,35
PARKNSHOP,P000001579,41.6
JASONS,P000001579,31.2
WATSONS,P000001579,34.9
WELLCOME,P000001580,35
PARKNSHOP,P000001580,36.1
JASONS,P000001580,35
WATSONS,P000001580,34.9
WELLCOME,P000001578,42
JASONS,P000001578,42
WATSONS,P000001578,42
WELLCOME,P000001577,35
JASONS,P000001577,39.6
AEON,P000001577,29.9
WELLCOME,P000002989,18
PARKNSHOP,P000002989,20.9
JASONS,P000002989,18
MANNINGS,P000002989,18
WELLCOME,P000003550,19.8
PARKNSHOP,P000003550,16
JASONS,P000003550,18
MANNINGS,P000003550,19.2
PARKNSHOP,P000001997,22.8
WATSONS,P000001997,22.8
MANNINGS,P000001997,30.5
WELLCOME,P000003010,35
PARKNSHOP,P000003010,26.9
JASONS,P000003010,35
WELLCOME,P000002882,18
PARKNSHOP,P000002882,19.9
JASONS,P000002882,18
WATSONS,P000002882,19.9
MANNINGS,P000002882,18
WELLCOME,P000003551,18
PARKNSHOP,P000003551,19.9
JASONS,P000003551,18
PARKNSHOP,P000002990,20.8
MANNINGS,P000002990,18
WELLCOME,P000003552,20
JASONS,P000003552,20
WATSONS,P000003552,19.9
MANNINGS,P000003552,19.9
WATSONS,P000003549,49.9
MANNINGS,P000003549,49.9
WATSONS,P000003138,49.9
MANNINGS,P000003138,49.9
PARKNSHOP,P000003028,17.9
MANNINGS,P000003028,23.9
PARKNSHOP,P000003546,23.9
JASONS,P000003546,31.9
WATSONS,P000003546,19.4
MANNINGS,P000003546,31.9
WELLCOME,P000003548,18
PARKNSHOP,P000003548,16
JASONS,P000003548,18
WATSONS,P000000941,59
WATSONS,P000003384,99.9
WATSONS,P000001557,79.2
WATSONS,P000004914,83.3
WATSONS,P000003385,41.5
WATSONS,P000000940,43.9
WATSONS,P000001638,48
WELLCOME,P000001703,69
WATSONS,P000001703,48
MANNINGS,P000001703,48
WELLCOME,P000003386,59.5
JASONS,P000003386,59.5
MANNINGS,P000003386,48.7
MANNINGS,P000001702,34.9
WELLCOME,P000001030,29
PARKNSHOP,P000001030,30.9
JASONS,P000001030,23.2
MANNINGS,P000001030,29.2
WELLCOME,P000001028,36.9
PARKNSHOP,P000001028,36.9
JASONS,P000001028,36.9
MANNINGS,P000001028,35.9
WELLCOME,P000002138,43.6
PARKNSHOP,P000002138,50
JASONS,P000002138,50
WATSONS,P000002138,42.4
MANNINGS,P000002138,55.2
WELLCOME,P0000015396,38.9
PARKNSHOP,P0000015396,38.9
JASONS,P0000015396,38.9
WATSONS,P0000015396,41.9
MANNINGS,P0000015396,39
WELLCOME,P000001036,47.9
PARKNSHOP,P000001036,45.9
JASONS,P000001036,47.9
WATSONS,P000001036,49.9
MANNINGS,P000001036,44
PARKNSHOP,P000002261,20.9
WATSONS,P000002261,21.9
MANNINGS,P000002261,21.9
PARKNSHOP,P000002260,37
WATSONS,P000002260,48
PARKNSHOP,P000001037,39.9
WATSONS,P000001037,43.9
MANNINGS,P000001037,43.9
PARKNSHOP,P000001202,42.5
WATSONS,P000001202,42.5
MANNINGS,P000001202,42.5
PARKNSHOP,P000002139,49
WATSONS,P000002139,70
MANNINGS,P000002139,70
WELLCOME,P000002262,91.8
PARKNSHOP,P000002262,79.9
JASONS,P000002262,79.9
WATSONS,P000002262,85
MANNINGS,P000002262,79.9
PARKNSHOP,P000002140,54.2
WATSONS,P000002140,51
MANNINGS,P000002140,51
PARKNSHOP,P000001817,71.9
WATSONS,P000003390,16.9
WELLCOME,P000003389,13.9
PARKNSHOP,P000003389,17.9
WATSONS,P000003389,22.5
AEON,P000003389,16.9
WELLCOME,P000002530,62.2
PARKNSHOP,P000002530,56.5
JASONS,P000002530,56
WATSONS,P000002530,60
PARKNSHOP,P000003372,45.2
WATSONS,P000003380,55
MANNINGS,P000003380,55
WATSONS,P000003381,38
WATSONS,P000003382,38.9
WELLCOME,P000003377,98.9
PARKNSHOP,P000003377,119
JASONS,P000003377,98.9
MANNINGS,P000003377,98.9
WELLCOME,P000003371,54.1
JASONS,P000003371,62
WATSONS,P000003371,67.7
MANNINGS,P000003371,76
WELLCOME,P000001315,34.9
PARKNSHOP,P000001315,34.6
JASONS,P000001315,40
WATSONS,P000001315,41.8
MANNINGS,P000001315,41.8
WELLCOME,P000003373,59
PARKNSHOP,P000003373,50
JASONS,P000003373,59
MANNINGS,P000003373,48.7
WELLCOME,P000003379,72.9
PARKNSHOP,P000003379,79.5
JASONS,P000003379,63.4
WATSONS,P000003379,79.5
PARKNSHOP,P000003374,35.5
WELLCOME,P000002741,19.4
JASONS,P000002741,25
WATSONS,P000002741,21.7
WELLCOME,P000001558,46.2
JASONS,P000001558,59.9
WATSONS,P000001558,78.9
WATSONS,P000003742,96.9
MANNINGS,P000003742,81.8
WATSONS,P000003740,82.9
MANNINGS,P000003740,78.9
JASONS,P000003743,143
WATSONS,P000003743,122.9
MANNINGS,P000003743,109.9
PARKNSHOP,P000003741,70.4
WATSONS,P000003741,70.4
MANNINGS,P000003741,96.7
WELLCOME,P000003262,19.5
JASONS,P000003262,19.5
WATSONS,P000003262,22.1
WELLCOME,P000003266,26
JASONS,P000003266,26
WATSONS,P000003266,18.2
WELLCOME,P000003232,20.6
PARKNSHOP,P000003232,17.5
JASONS,P000003232,19
MANNINGS,P000003232,16
WATSONS,P000003265,20.9
MANNINGS,P000003265,20.9
WELLCOME,P000001726,36
PARKNSHOP,P000001726,36
JASONS,P000001726,36
WATSONS,P000001726,30.8
MANNINGS,P000001726,36
WELLCOME,P000003261,49
PARKNSHOP,P000003261,49
JASONS,P000003261,49
WATSONS,P000003261,49
MANNINGS,P000003261,49
WELLCOME,P000003065,168
PARKNSHOP,P000003065,168
JASONS,P000003065,177.4
MANNINGS,P000003065,168
WELLCOME,P000003066,90
PARKNSHOP,P000003066,89.9
JASONS,P000003066,79.1
WATSONS,P000003066,89
AEON,P000003066,95
MANNINGS,P000004910,225.5
PARKNSHOP,P000004909,499
WATSONS,P000004909,360.2
MANNINGS,P000004912,798
MANNINGS,P000004911,328
WATSONS,P000002949,200.9
MANNINGS,P000002949,200.9
WELLCOME,P000002149,49
PARKNSHOP,P000002149,49.5
JASONS,P000002149,49
WELLCOME,P000003197,114
PARKNSHOP,P000003197,114.9
JASONS,P000003197,114
WATSONS,P000003197,128
MANNINGS,P000003197,113.9
WATSONS,P000001663,261.9
MANNINGS,P000001663,261.9
PARKNSHOP,P000003194,262
WATSONS,P000003194,312.9
MANNINGS,P000003194,312.9
WATSONS,P000002575,174.9
MANNINGS,P000002575,174.9
WATSONS,P000001692,59
WATSONS,P000003198,118.9
MANNINGS,P000003198,104.9
WELLCOME,P000003195,264
PARKNSHOP,P000003195,264
WATSONS,P000003195,264
MANNINGS,P000003195,220.7
PARKNSHOP,P000004877,599
WATSONS,P000004877,599
WATSONS,P000001732,103.9
MANNINGS,P000001732,108.9
WATSONS,P000001733,103.9
WATSONS,P000004874,275
MANNINGS,P000003196,182.5
WATSONS,P000004875,570
MANNINGS,P000004876,199
MANNINGS,P000004872,352
WELLCOME,P000002742,37.5
PARKNSHOP,P000002742,37.8
JASONS,P000002742,37.5
WELLCOME,P000002715,15.9
PARKNSHOP,P000002715,15.9
JASONS,P000002715,15.9
WATSONS,P000003715,17.9
WELLCOME,P000002585,34.9
PARKNSHOP,P000002585,23.5
JASONS,P000002585,34.9
WATSONS,P000002585,24.9
MANNINGS,P000002585,24.9
PARKNSHOP,P000003476,85
PARKNSHOP,P000003475,88
WATSONS,P000003475,98
WELLCOME,P000002757,199.9
PARKNSHOP,P000002757,180.8
JASONS,P000002757,178
WATSONS,P000002757,134.2
WELLCOME,P000002758,257.9
PARKNSHOP,P000002758,241.5
JASONS,P000002758,223.6
MANNINGS,P000003192,150.4
WELLCOME,P000001949,162.9
JASONS,P000001949,162.9
WATSONS,P000001949,169.9
MANNINGS,P000001949,142.5
WELLCOME,P000001680,99.9
JASONS,P000001680,99.9
WELLCOME,P000001988,134.9
PARKNSHOP,P000001988,146.9
JASONS,P000001988,113.5
WELLCOME,P000003466,102.8
JASONS,P000003466,127.8
WATSONS,P000003466,148.7
MANNINGS,P000003466,139.9
WELLCOME,P000001681,104
PARKNSHOP,P000001681,99
JASONS,P000001681,104
WATSONS,P000001681,115.9
MANNINGS,P000001681,104.7
WELLCOME,P000001989,139
PARKNSHOP,P000001989,139
JASONS,P000001989,139
WELLCOME,P000001987,84.9
PARKNSHOP,P000001987,93.9
JASONS,P000001987,84.9
WATSONS,P000001987,84.9
MANNINGS,P000001987,90.8
WELLCOME,P000001834,109.9
PARKNSHOP,P000001834,140.9
JASONS,P000001834,109.9
MANNINGS,P000001834,129.9
PARKNSHOP,P000003469,95.9
WATSONS,P000003469,89
MANNINGS,P000003469,88
WELLCOME,P000001691,188
PARKNSHOP,P000001691,203.9
JASONS,P000001691,167.4
WATSONS,P000001691,188
MANNINGS,P000001691,168
WELLCOME,P000001689,179
JASONS,P000001689,179
WELLCOME,P000001995,185
PARKNSHOP,P000001995,201.9
JASONS,P000001995,185
WATSONS,P000001995,185
WELLCOME,P000001935,139
JASONS,P000001935,139
MANNINGS,P000001935,139
WELLCOME,P000001934,179
JASONS,P000001934,189.1
WATSONS,P000001934,179
WATSONS,P000001983,69
PARKNSHOP,P000003467,138.9
WATSONS,P000003467,99
WELLCOME,P000004921,41.5
JASONS,P000004921,52
WATSONS,P000004921,79.9
MANNINGS,P000004921,69
PARKNSHOP,P000004918,50
WATSONS,P000004918,39.4
PARKNSHOP,P000004922,53
PARKNSHOP,P000004919,55.9
WATSONS,P000004919,40.4
MANNINGS,P000004919,69.9
WELLCOME,P000002658,177.4
PARKNSHOP,P000002658,127.6
WATSONS,P000002658,159.9
MANNINGS,P000002658,160
WELLCOME,P000002659,166.5
PARKNSHOP,P000002659,174.9
WATSONS,P000002659,166.5
MANNINGS,P000002659,132
PARKNSHOP,P000004920,89
MANNINGS,P000004920,89
AEON,P000004920,72.1
WELLCOME,P000002101,72
PARKNSHOP,P000002101,72
JASONS,P000002101,72
WATSONS,P000002101,72
MANNINGS,P000002101,85
PARKNSHOP,P000002102,84
MANNINGS,P000002102,83.4
WATSONS,P000004923,40.9
MANNINGS,P000004923,40.9
WELLCOME,P000002103,34.8
PARKNSHOP,P000002103,26
JASONS,P000002103,34.8
MANNINGS,P000002103,26
AEON,P000002103,22.6
WELLCOME,P000002613,34.8
PARKNSHOP,P000002613,19.6
JASONS,P000002613,34.8
WATSONS,P000002613,28.9
MANNINGS,P000002613,26
AEON,P000002613,26
WELLCOME,P000002104,37
WATSONS,P000002104,32
